total_gap,explained,unexplained,interaction
15.8459908312077,-0.4869226940572844,16.302346678101458,0.030566848128728452
16.022019150891403,-0.2525378665268363,16.231432478525676,0.04312453035981889
16.084874532413465,-0.4446881855828906,16.52396486606449,0.0055978480386329466
16.089346274079958,-0.17860979082070116,16.241489838575944,0.026466227829587297
16.462168926861317,-0.29370946309063584,16.661476915236562,0.0944014786673506
16.122140924493316,-0.5144777668429015,16.636187784723006,0.0004309087889851071
16.002165827843633,-0.2961979834490194,16.206545908702537,0.09181789959257003
16.472078110073696,-0.08868061142493389,16.415925526758656,0.1448331984829565
15.934718932811002,-0.6343702681715513,16.523311294266023,0.04577790996154363
16.370069753846806,-0.5643472812735126,16.924843326676637,0.009573707246090635
16.069180083695727,-0.4231532751400664,16.431552541907877,0.06078082231579174
16.594882469012596,-0.2144473316384392,16.782814573147334,0.026515229250435368
16.013549861748963,-0.36313765755676286,16.303578900522552,0.07310861402402224
15.676681782409652,-0.44963221072430315,16.11331298830919,0.013001005347177852
15.877354447183059,-0.3403934966208908,16.14738237147685,0.07036556805906002
16.244044195847536,-0.4010498012394237,16.590304158744402,0.05478983926195724
15.780409426203526,-0.07785068640350801,15.737356667988934,0.12090344507487316
16.327152770080694,-0.4218776500893,16.696318938862532,0.05271148631163669
15.518451017541707,-0.49591456562120584,15.982050010934472,0.032315567799741984
15.786970224593531,-0.38090227138309274,16.155571806186344,0.012300689619223704
16.73602474617524,-0.025274832588365825,16.73767627158668,0.023623317199962912
15.811796321881175,-0.47001165018446045,16.21206927881576,0.06973870379806613
16.68840337199815,-0.1739330114578479,16.802146320114844,0.06019005769849173
16.371650920122818,-0.10711962636924,16.432614477118477,0.046156068423442775
16.13907972519572,-0.3959776359552052,16.48312943370547,0.051927934363448
16.111664873116354,-0.25298449084948516,16.29345435684081,0.07119500606859219
16.271087981334723,-0.35710489534267253,16.545419613597915,0.08277325883227604
16.07617763599071,-0.6777033473117626,16.735897701932117,0.017983276973609463
15.992598129690933,-0.4360627291825949,16.355870489467634,0.07279038218325695
16.108255434679855,-0.3889507701842376,16.486111516016535,0.011094698718807194
16.35543668161931,-0.2587925697280298,16.60011124308221,0.014118014732957818
15.479426822591243,-0.4393423465971864,15.873470295220613,0.04529887337503169
16.17862029952969,-0.3249806709591212,16.493435623124242,0.010165353745833272
15.912480255809818,-0.575743556204543,16.503738154890016,-0.01551434116117889
16.219157119084954,-0.12005436580147943,16.23947244619194,0.09973904007574674
16.44898104965508,-0.1307093441955658,16.551245872396976,0.028444523029975244
16.27290783869836,-0.46797663994129834,16.710930530563928,0.029953951174320537
